File Name,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27
03-01-01-01-01-01-10.wav,-596.9453735351562,64.63007354736328,6.648077011108398,8.077851295471191,-0.23067446053028107,11.433212280273438,-8.115618705749512,0.888291597366333,-8.193811416625977,-3.273792266845703,-2.920717239379883,-1.6070095300674438,-3.158848762512207,158.5016632080078,59.62198257446289,23.798274993896484,20.18370819091797,16.489809036254883,13.588263511657715,18.478933334350586,11.552573204040527,16.315135955810547,11.997222900390625,11.507793426513672,9.082426071166992,10.099533081054688,5911.1383082220445,3005.005904763013
03-01-02-01-01-02-10.wav,-604.1864624023438,74.32353973388672,0.1763092577457428,11.39393424987793,2.2746481895446777,11.601081848144531,-10.305854797363281,4.161368370056152,-10.589805603027344,-3.80765700340271,0.1945498287677765,-1.6261134147644043,-2.992349624633789,156.36965942382812,63.99627685546875,31.33977699279785,22.01724624633789,17.760234832763672,14.881548881530762,21.06102180480957,11.179631233215332,18.220335006713867,11.934260368347168,9.783801078796387,9.788570404052734,11.213774681091309,5620.915043050767,3003.2722756610337
03-01-04-02-02-01-10.wav,-626.6527099609375,66.950439453125,9.311441421508789,21.612197875976562,3.61842942237854,13.681571006774902,-6.788178443908691,2.2065939903259277,-11.317224502563477,-8.705805778503418,2.578979969024658,-2.230574131011963,-3.447418451309204,140.35789489746094,69.85612487792969,26.028364181518555,23.30612564086914,16.520723342895508,12.77523136138916,19.164297103881836,10.901671409606934,18.13664436340332,15.864717483520508,8.083824157714844,11.160623550415039,9.560338020324707,5686.207018594556,2931.9159109120424
03-01-07-02-02-02-10.wav,-476.0867004394531,70.18885803222656,-10.707117080688477,-3.351149082183838,-10.38779067993164,4.679592609405518,-19.21563720703125,-1.4569953680038452,-16.61833953857422,-13.975317001342773,-6.438006401062012,0.48318424820899963,-8.370223999023438,149.44635009765625,68.99272918701172,23.370071411132812,27.87061309814453,20.388099670410156,18.10424041748047,27.304542541503906,11.459206581115723,16.992034912109375,15.440604209899902,12.341168403625488,9.929744720458984,11.89094066619873,4553.5090596671125,2927.102087376042
03-01-07-01-01-02-10.wav,-626.525390625,94.99736022949219,3.083061695098877,5.275084495544434,3.793872117996216,13.297046661376953,-7.233471393585205,2.3746256828308105,-16.984268188476562,-8.537980079650879,5.124688625335693,3.011963129043579,-5.975868225097656,148.7594757080078,70.44400787353516,28.495927810668945,24.520030975341797,17.55734634399414,14.272624015808105,22.281747817993164,12.400301933288574,19.750688552856445,15.009647369384766,9.014741897583008,11.225439071655273,13.442961692810059,4983.730874506322,3291.096486490758
03-01-04-01-01-01-10.wav,-650.4894409179688,70.1971435546875,6.780532360076904,13.649958610534668,5.593898296356201,13.404813766479492,-8.859529495239258,5.772000789642334,-7.793987274169922,-8.117298126220703,0.8931461572647095,-3.382716417312622,-1.0170013904571533,141.06138610839844,64.2953109741211,26.099651336669922,20.746856689453125,15.152970314025879,11.839503288269043,20.84812355041504,9.536616325378418,18.188003540039062,16.08605194091797,8.195079803466797,12.443928718566895,8.809765815734863,5929.121175579928,3228.422716497818
03-01-06-02-01-01-10.wav,-462.1841735839844,58.30085754394531,-17.53772735595703,0.9079582691192627,-3.530609130859375,3.0598232746124268,-16.407508850097656,-6.965476036071777,-11.590749740600586,-13.739644050598145,-5.06569242477417,-2.174077033996582,-5.503747940063477,136.02767944335938,61.63469314575195,24.848264694213867,23.078676223754883,14.502849578857422,13.119124412536621,22.163843154907227,11.158370971679688,12.732410430908203,14.8942289352417,10.647704124450684,9.044049263000488,10.336908340454102,5407.576531371157,2881.166320158434
03-01-05-02-01-02-10.wav,-398.3668212890625,61.80061721801758,-18.43424415588379,-3.8000762462615967,-8.246780395507812,-4.3279595375061035,-15.773353576660156,-2.726191520690918,-8.563693046569824,-9.873085021972656,-10.200602531433105,-5.5629448890686035,-4.97341775894165,144.2557373046875,61.20269775390625,32.18682861328125,21.399545669555664,20.393632888793945,19.59095573425293,25.80835723876953,13.359869956970215,13.854589462280273,14.76264476776123,13.95758056640625,13.084212303161621,12.986949920654297,4126.381365411094,2176.3231039989664
03-01-05-01-02-02-10.wav,-529.8806762695312,81.08531188964844,-6.026218891143799,5.742433547973633,0.8521979451179504,5.57910680770874,-12.371505737304688,3.170391082763672,-17.4371280670166,-9.681931495666504,1.331243634223938,-4.5921711921691895,-3.938319683074951,156.58021545410156,84.49559020996094,25.035011291503906,30.72748565673828,15.353743553161621,14.610682487487793,23.28582763671875,11.970259666442871,18.697044372558594,14.005855560302734,9.678812980651855,11.923336029052734,10.680779457092285,4540.461016967592,2710.998679136509
03-01-06-01-02-01-10.wav,-611.259033203125,62.580291748046875,5.968863010406494,12.238518714904785,-2.5109708309173584,12.623795509338379,-9.189691543579102,1.2985094785690308,-13.795717239379883,-11.055337905883789,-1.6835551261901855,0.5524381399154663,-0.5302335619926453,149.53506469726562,58.38526916503906,23.382450103759766,22.497854232788086,18.054859161376953,14.770194053649902,22.077220916748047,7.951598167419434,17.857145309448242,15.401537895202637,11.67753791809082,10.066034317016602,10.941712379455566,5799.776716215584,3099.713278898467
03-01-08-01-01-02-10.wav,-589.0260009765625,67.6363296508789,4.930421352386475,11.69105052947998,0.29456597566604614,8.50843334197998,-6.898902893066406,0.7295747995376587,-8.612041473388672,-5.59616756439209,-2.1099631786346436,0.8912978172302246,-1.5169055461883545,149.36964416503906,64.38633728027344,27.512317657470703,21.363733291625977,15.236241340637207,12.575138092041016,21.136863708496094,9.77130126953125,13.9653902053833,11.015329360961914,10.67263412475586,10.153014183044434,11.972618103027344,5428.360711618245,2958.34254767925
03-01-08-02-02-02-10.wav,-463.9472961425781,55.79197692871094,-4.6750946044921875,4.4859442710876465,-7.20639181137085,4.994132995605469,-12.510363578796387,-1.909505844116211,-9.404053688049316,-8.369538307189941,-6.24658203125,-0.9484222531318665,-4.934122085571289,153.80078125,56.367271423339844,23.68225860595703,25.102075576782227,18.307209014892578,16.268693923950195,19.722063064575195,8.534896850585938,14.43000602722168,12.239288330078125,12.838862419128418,8.05950927734375,11.2323637008667,5116.70079293065,2575.0094064669443
03-01-01-01-02-01-10.wav,-566.4882202148438,66.1095962524414,3.753812789916992,7.080295085906982,-0.9083678126335144,11.579634666442871,-11.926802635192871,-1.9896831512451172,-14.338024139404297,-9.761961936950684,-2.648263692855835,0.051392730325460434,-3.275125026702881,139.8336181640625,58.01223373413086,21.731647491455078,26.043603897094727,16.723379135131836,16.9090576171875,20.358909606933594,11.52320671081543,15.850611686706543,14.131402015686035,12.492938995361328,9.626853942871094,10.160433769226074,5163.671848317363,2882.8864283731205
03-01-02-01-02-02-10.wav,-559.7589111328125,64.45763397216797,3.5966110229492188,10.95244312286377,1.1674407720565796,9.388879776000977,-18.542377471923828,1.5092171430587769,-12.442172050476074,-9.902978897094727,-2.6637542247772217,-2.533957004547119,-3.5987625122070312,142.31939697265625,60.85906219482422,20.962820053100586,27.110239028930664,15.502179145812988,16.363624572753906,18.720508575439453,10.856433868408203,17.66505241394043,12.067253112792969,8.755309104919434,9.473644256591797,10.204298973083496,5130.177538943216,2458.5529505817663
03-01-02-02-01-02-10.wav,-582.326904296875,73.6634521484375,3.546170711517334,6.040064334869385,-3.9498865604400635,10.242620468139648,-9.203852653503418,-2.0130832195281982,-13.870251655578613,-11.930875778198242,-3.2548766136169434,-1.13762366771698,1.1699820756912231,131.732666015625,54.33707046508789,22.562763214111328,23.08932113647461,15.571270942687988,13.141986846923828,18.481828689575195,10.98111343383789,15.695450782775879,15.200907707214355,10.18443775177002,12.905338287353516,11.270018577575684,4690.880719443556,2578.2058018633857
03-01-03-01-01-01-10.wav,-518.8553466796875,58.90858840942383,-3.3557403087615967,-0.7246909737586975,2.3584413528442383,6.758806228637695,-9.757604598999023,-1.1889896392822266,-8.046124458312988,-10.209839820861816,-3.723081350326538,-2.2465975284576416,-4.266270160675049,136.6113739013672,67.1822280883789,21.76645278930664,19.371461868286133,11.24754810333252,12.871482849121094,18.517356872558594,10.690911293029785,13.808963775634766,17.070154190063477,9.988720893859863,8.002147674560547,10.685819625854492,6080.350047039374,3558.0580575174863
03-01-03-02-02-01-10.wav,-377.4277038574219,43.89680099487305,-24.442991256713867,-1.9149351119995117,-6.929686069488525,0.47552621364593506,-18.031034469604492,-7.207546710968018,-10.98302173614502,-15.062270164489746,-11.095674514770508,-2.968693256378174,-7.773412227630615,133.19114685058594,49.8416862487793,26.816864013671875,20.90724754333496,16.04574203491211,12.06657886505127,23.372163772583008,11.385196685791016,14.227987289428711,16.977529525756836,14.215947151184082,9.101706504821777,10.689407348632812,5242.008005466128,2408.0180172136593
03-01-02-01-01-01-10.wav,-563.8482055664062,79.28923034667969,-8.36928653717041,14.429499626159668,3.507444143295288,7.566788196563721,-16.690988540649414,2.369781494140625,-13.943831443786621,-11.143152236938477,-5.299875259399414,-6.105103492736816,3.7261316776275635,125.2691879272461,55.874794006347656,32.025779724121094,21.81952476501465,14.345314025878906,16.695066452026367,16.9678955078125,11.637282371520996,14.393184661865234,12.529463768005371,9.792704582214355,9.734772682189941,11.907931327819824,4860.8046936003575,2500.9344231667187
03-01-01-01-01-02-10.wav,-578.1701049804688,73.2065658569336,2.034797430038452,14.911530494689941,-0.5970039367675781,8.493226051330566,-12.1409912109375,-1.3571065664291382,-11.369603157043457,-6.911154747009277,-3.3266375064849854,-0.8523187637329102,-2.8861937522888184,143.3489532470703,61.60029220581055,27.135602951049805,24.07570457458496,20.056846618652344,14.665452003479004,16.115901947021484,11.47639274597168,14.667190551757812,10.6736478805542,11.018473625183105,9.649036407470703,10.720315933227539,4961.6894844360895,2418.4275841733715
03-01-02-02-02-01-10.wav,-590.4057006835938,71.67920684814453,2.785215139389038,11.256136894226074,3.1456077098846436,10.231234550476074,-12.192983627319336,2.5936055183410645,-10.011452674865723,-10.45108413696289,-1.0408257246017456,-3.629767656326294,-2.7112555503845215,134.6449432373047,64.33847045898438,22.738073348999023,27.99665069580078,15.473691940307617,15.763324737548828,19.396577835083008,10.627851486206055,15.0764741897583,14.780991554260254,10.847668647766113,12.154942512512207,10.166462898254395,5036.876072747369,2865.1664223374783
03-01-03-01-02-02-10.wav,-535.3600463867188,66.86229705810547,-6.255217552185059,4.61279821395874,0.13215066492557526,3.664799690246582,-16.212787628173828,-2.6981523036956787,-13.52698040008545,-13.774392127990723,-4.154656410217285,-0.37406399846076965,-7.14391565322876,160.56192016601562,63.94872283935547,27.700420379638672,21.8179931640625,11.886927604675293,14.046143531799316,19.65021514892578,9.516538619995117,16.040485382080078,14.671035766601562,10.04098892211914,7.729531288146973,12.953536987304688,5348.7658856011685,2784.9998632334623
03-01-03-02-01-02-10.wav,-416.0041809082031,52.357208251953125,-21.312990188598633,-5.644338607788086,-3.7148265838623047,5.0516180992126465,-17.672101974487305,-8.342634201049805,-11.866908073425293,-16.485523223876953,-9.217528343200684,-0.7523584961891174,-7.504241466522217,137.58404541015625,53.00153732299805,26.229873657226562,20.35724639892578,20.33753776550293,12.845348358154297,21.86573028564453,12.140600204467773,15.065897941589355,17.732458114624023,13.754626274108887,9.091666221618652,10.843194007873535,5359.5155676706345,3016.9055338770545
03-01-07-02-01-01-10.wav,-485.3045654296875,74.91643524169922,-11.972434043884277,-1.0199047327041626,-1.7015235424041748,6.736183166503906,-16.055282592773438,-0.09810711443424225,-18.787296295166016,-10.812353134155273,-3.223297595977783,-1.5914461612701416,-9.335124969482422,146.33377075195312,59.87831497192383,28.17985725402832,27.089147567749023,20.603166580200195,16.11301612854004,26.24602699279785,12.269242286682129,15.887134552001953,16.525529861450195,12.222129821777344,10.902129173278809,12.922944068908691,4575.985956453429,2691.972874509669
03-01-04-02-01-02-10.wav,-590.1152954101562,85.34381103515625,-8.786713600158691,9.313594818115234,6.0355682373046875,16.448028564453125,-14.044169425964355,-2.2006115913391113,-17.799041748046875,-17.516992568969727,0.7504398226737976,0.3611176013946533,-2.190272331237793,135.32208251953125,55.77615737915039,31.902870178222656,20.45340347290039,15.614444732666016,14.12648868560791,20.799039840698242,14.691567420959473,17.241912841796875,16.551542282104492,10.628857612609863,11.18492317199707,13.255712509155273,4733.129580059278,2544.5154347415864
03-01-04-01-02-02-10.wav,-645.694091796875,76.85907745361328,15.359509468078613,16.445667266845703,-2.140908718109131,13.495272636413574,-8.285694122314453,5.41220235824585,-12.382336616516113,-6.188876628875732,2.0813546180725098,-2.138784408569336,-2.182249069213867,139.0693817138672,65.3809585571289,21.21822738647461,21.69367027282715,18.563121795654297,13.184239387512207,21.55689239501953,9.625408172607422,18.66041374206543,13.100748062133789,8.997774124145508,8.62873649597168,9.375731468200684,5804.707879833839,2977.276676924983
03-01-07-01-02-01-10.wav,-607.8412475585938,78.51800537109375,10.91677188873291,10.10596752166748,-0.40147310495376587,12.278200149536133,-7.529393672943115,3.9885873794555664,-11.350042343139648,-7.580605506896973,1.2390830516815186,3.8458402156829834,-1.419926404953003,138.40792846679688,73.11738586425781,26.204381942749023,26.545255661010742,17.26056480407715,14.258208274841309,21.324033737182617,10.818605422973633,16.423198699951172,14.114511489868164,8.93982982635498,10.69510555267334,13.504236221313477,5283.7401197824665,3481.6405985020006
03-01-05-02-02-01-10.wav,-419.3998718261719,52.74186325073242,-12.726398468017578,1.2444074153900146,-7.382454872131348,-2.1719095706939697,-14.265617370605469,-3.1529674530029297,-8.690492630004883,-9.774142265319824,-9.652477264404297,-4.7206830978393555,-5.643864631652832,157.5978240966797,64.58039855957031,35.23788833618164,21.44019889831543,21.127166748046875,17.71469497680664,23.014379501342773,13.073204040527344,14.127711296081543,12.63672161102295,12.63766860961914,9.40111255645752,10.020851135253906,5088.943794811617,2722.835656668778
03-01-06-02-02-02-10.wav,-568.2841796875,68.41204071044922,-6.441276550292969,8.530449867248535,-0.6738978028297424,5.859104633331299,-14.383100509643555,0.2999872863292694,-12.104260444641113,-12.466691970825195,-2.6276280879974365,-3.378655433654785,-5.53480863571167,152.59262084960938,68.03266906738281,28.069936752319336,23.546213150024414,14.361129760742188,13.844674110412598,28.240419387817383,10.161187171936035,15.173970222473145,17.042110443115234,9.604848861694336,9.402164459228516,11.902356147766113,5321.058865996603,3083.6264558895577
03-01-06-01-01-02-10.wav,-640.5606689453125,71.85816192626953,3.281322479248047,14.148530006408691,-1.1688438653945923,11.712355613708496,-4.765810489654541,4.945253372192383,-12.25806999206543,-6.307090759277344,2.3039791584014893,2.6720223426818848,-0.7890298962593079,161.78102111816406,54.383968353271484,27.278587341308594,21.975217819213867,14.606027603149414,10.49013900756836,19.825489044189453,8.433483123779297,16.863372802734375,11.47508716583252,10.736068725585938,11.136099815368652,12.516403198242188,5922.43758879672,2786.82796142094
03-01-05-01-01-01-10.wav,-553.4701538085938,88.23463439941406,-2.3688971996307373,8.79257869720459,3.029175043106079,6.401692867279053,-14.079582214355469,-0.15231214463710785,-15.495271682739258,-12.761300086975098,-2.719193696975708,-3.638639211654663,-0.6488288640975952,125.4571533203125,62.95549774169922,30.933349609375,25.171077728271484,19.627290725708008,16.468774795532227,16.69852066040039,11.49265193939209,12.767315864562988,11.185604095458984,10.663402557373047,10.613810539245605,9.810609817504883,4243.710725706138,2137.6540692902004
03-01-08-01-02-01-10.wav,-520.566650390625,57.12319564819336,-0.47767263650894165,6.285970211029053,-3.3060648441314697,4.898885250091553,-10.563694953918457,0.2061227709054947,-9.69384479522705,-4.864597320556641,-4.338169574737549,-0.8982574343681335,-6.139508247375488,162.50421142578125,67.94979095458984,19.865127563476562,24.524967193603516,16.637025833129883,14.256695747375488,20.775781631469727,9.41267204284668,16.75819969177246,12.094088554382324,10.853598594665527,6.586592197418213,11.286064147949219,6016.463465264913,3160.3795417761658
03-01-08-02-01-01-10.wav,-497.8970031738281,57.26274108886719,-5.305124282836914,2.4611501693725586,-2.755751132965088,5.473222255706787,-11.944717407226562,-0.40087321400642395,-9.003604888916016,-9.00835132598877,-6.691206455230713,-2.757506847381592,-3.524873733520508,162.2831268310547,61.628082275390625,23.66256332397461,20.98027992248535,15.620157241821289,12.959071159362793,20.907751083374023,9.970047950744629,14.03381633758545,12.77793025970459,10.851211547851562,9.414546966552734,10.034671783447266,5378.953584805431,2583.5309538839347
03-01-07-02-02-01-17.wav,-563.1119384765625,55.543357849121094,-7.853630542755127,20.54120635986328,-3.635526180267334,14.102581977844238,2.4668893814086914,4.673120021820068,-4.756812572479248,-4.137265682220459,-3.5468015670776367,6.165073871612549,2.1753125190734863,144.88075256347656,54.35279083251953,31.834257125854492,28.338623046875,22.891286849975586,14.146417617797852,16.433752059936523,11.151206016540527,11.394815444946289,12.611591339111328,12.172898292541504,10.122736930847168,10.386345863342285,4810.77307616866,2327.1918699663756
03-01-04-02-02-02-17.wav,-574.423583984375,77.08826446533203,-12.111907958984375,8.53680419921875,4.088198661804199,14.825942993164062,-1.8953425884246826,5.960661888122559,-6.35853910446167,-10.637520790100098,-5.331799507141113,4.886849403381348,4.720406532287598,152.95787048339844,71.65789031982422,21.13982582092285,22.999011993408203,15.275614738464355,14.888394355773926,17.698036193847656,9.525084495544434,10.226715087890625,13.1368408203125,12.770133018493652,8.604130744934082,9.150848388671875,4517.629360088295,2089.712463061187
03-01-04-01-01-02-17.wav,-624.8712158203125,81.45912170410156,6.179620265960693,10.6596097946167,5.960289001464844,16.389734268188477,0.20246919989585876,11.002887725830078,2.132620334625244,-5.024291515350342,-1.621705174446106,3.1817800998687744,4.155523777008057,146.76446533203125,75.56522369384766,20.065475463867188,19.26515007019043,13.50837230682373,13.392942428588867,18.43761444091797,6.3339433670043945,9.505858421325684,13.497978210449219,10.315817832946777,7.892387866973877,9.21737289428711,4511.908983915922,2464.106092197973
03-01-07-01-01-01-17.wav,-630.7431030273438,66.02335357666016,3.778024673461914,15.882983207702637,7.367320537567139,13.082877159118652,-0.27647992968559265,7.22638463973999,1.4592483043670654,0.3039253354072571,-0.3827681541442871,3.4455974102020264,2.091801166534424,144.2843780517578,72.96949768066406,22.297033309936523,24.279579162597656,17.02987289428711,15.702290534973145,19.050317764282227,10.158649444580078,9.139930725097656,9.670875549316406,9.42355728149414,7.624734878540039,9.482325553894043,5619.826050891821,3023.8932987128474
03-01-05-02-01-01-17.wav,-476.84185791015625,60.61038589477539,-8.844462394714355,4.9161906242370605,7.033621788024902,10.656180381774902,-4.163401126861572,4.323714733123779,1.9951908588409424,-3.150944232940674,-4.087602138519287,1.8758668899536133,-0.7420317530632019,158.58212280273438,71.63922119140625,25.27372932434082,15.697949409484863,17.198341369628906,15.670205116271973,18.76158905029297,7.705747127532959,8.868875503540039,11.066046714782715,10.970406532287598,6.081333637237549,8.446867942810059,4781.298245879333,2268.290989685409
03-01-06-02-01-02-17.wav,-458.822998046875,47.27069854736328,-8.372227668762207,8.616371154785156,0.6202601194381714,10.665262222290039,-2.03025484085083,4.136129379272461,-1.3890539407730103,0.5819478631019592,-2.0183911323547363,2.0395095348358154,2.5679590702056885,159.95579528808594,55.67670822143555,24.83838653564453,13.570037841796875,16.756580352783203,12.777235984802246,17.750518798828125,8.581276893615723,10.74621868133545,9.727272987365723,12.086491584777832,9.127889633178711,8.257774353027344,4307.500832701316,3037.1408766877257
03-01-06-01-02-02-17.wav,-460.46014404296875,49.33373260498047,-8.923924446105957,12.084932327270508,0.7744598984718323,9.937575340270996,-0.20160144567489624,5.905895709991455,0.8765931725502014,-1.614251732826233,-1.9451489448547363,2.9424808025360107,2.9326093196868896,158.1971435546875,57.80765151977539,24.911346435546875,21.13300132751465,19.427461624145508,14.092570304870605,18.590089797973633,10.14566421508789,9.753792762756348,12.470664978027344,12.453218460083008,7.736903667449951,8.937278747558594,3771.0014414140405,2597.7812862455494
03-01-05-01-02-01-17.wav,-594.6045532226562,72.60279083251953,-2.086782693862915,13.542325973510742,8.082680702209473,16.307538986206055,-5.571217060089111,11.284573554992676,2.102909803390503,-5.655621528625488,-1.6971229314804077,3.7618560791015625,0.651141345500946,168.157470703125,79.03195190429688,23.000295639038086,26.464242935180664,16.51938819885254,16.431385040283203,23.703628540039062,10.638972282409668,10.002488136291504,14.642330169677734,9.100337982177734,6.527648448944092,8.938727378845215,5343.151265005974,2687.105931931111
03-01-08-01-01-01-17.wav,-585.4994506835938,56.98954391479492,-2.827146053314209,11.749994277954102,0.46560001373291016,12.728949546813965,-2.2077767848968506,6.594419956207275,-3.1979734897613525,-2.5471997261047363,-2.6253104209899902,-0.5026400685310364,0.5696579217910767,164.37733459472656,64.06464385986328,25.882373809814453,17.533510208129883,15.659764289855957,14.316110610961914,14.594661712646484,7.685859680175781,11.46997356414795,10.3524169921875,9.790948867797852,9.323887825012207,8.065013885498047,5865.224800093238,2841.197222147223
03-01-08-02-02-01-17.wav,-473.2918395996094,46.75079345703125,-1.1275577545166016,17.781639099121094,-0.8623498678207397,7.257776737213135,-2.0266456604003906,5.540056228637695,-0.06610240042209625,1.6656086444854736,-2.426845073699951,0.7578956484794617,1.2383878231048584,146.0090789794922,53.67007064819336,20.751827239990234,23.245561599731445,20.136856079101562,15.661713600158691,14.580756187438965,7.936676979064941,9.074676513671875,6.748800277709961,10.127645492553711,7.49623441696167,7.293513298034668,4619.01804362337,2461.765132300379
03-01-02-01-02-01-17.wav,-673.9408569335938,82.0976333618164,15.079514503479004,26.192649841308594,9.67751693725586,20.453678131103516,2.5075526237487793,15.051532745361328,2.2650113105773926,-1.7703454494476318,1.1347081661224365,4.517268657684326,0.7615439891815186,160.09507751464844,74.45797729492188,21.088821411132812,23.268146514892578,16.075159072875977,13.7667236328125,19.66692352294922,8.858975410461426,11.292219161987305,13.127447128295898,9.908682823181152,9.072797775268555,10.333840370178223,5129.870616634133,2846.9239803645137
03-01-01-01-02-02-17.wav,-664.8993530273438,85.49887084960938,10.404489517211914,16.15825080871582,9.546788215637207,17.86949348449707,1.5054281949996948,14.349133491516113,3.5066981315612793,-7.163013458251953,-2.1865177154541016,4.609822750091553,3.225153923034668,149.61587524414062,83.5300521850586,22.107139587402344,26.207103729248047,14.124855995178223,13.72494125366211,19.51618003845215,8.548188209533691,8.602205276489258,14.944487571716309,10.016827583312988,8.671415328979492,9.516074180603027,5009.979889153595,2896.7715742174505
03-01-02-02-01-01-17.wav,-668.587890625,85.48602294921875,8.544577598571777,24.72244644165039,12.152295112609863,25.823013305664062,2.388413667678833,15.7456636428833,0.5969271659851074,-5.084434509277344,3.4874064922332764,4.4409589767456055,3.7849626541137695,147.83831787109375,69.32351684570312,21.157625198364258,21.484140396118164,16.659687042236328,14.290060043334961,19.704919815063477,8.086636543273926,10.507745742797852,13.712986946105957,9.08431339263916,9.975887298583984,8.897015571594238,4957.724809928613,2690.804159384538
03-01-03-01-01-02-17.wav,-609.06298828125,71.29104614257812,1.2939908504486084,11.692910194396973,7.489073276519775,16.84499168395996,-0.23018287122249603,9.317808151245117,-4.469478130340576,-4.917254447937012,-1.7986841201782227,3.9414007663726807,4.2078657150268555,139.7767791748047,66.60658264160156,21.480188369750977,20.92582893371582,15.553492546081543,14.550867080688477,18.85371971130371,8.476882934570312,11.539421081542969,10.375662803649902,10.667390823364258,12.389220237731934,9.975593566894531,4874.634603165235,2500.0622657270205
03-01-03-02-02-02-17.wav,-514.5499877929688,50.97157287597656,-3.284360885620117,10.462845802307129,-5.102034568786621,9.422987937927246,-2.307309150695801,4.64583683013916,-7.077435493469238,-4.237386703491211,-4.524194717407227,-1.3175122737884521,-0.9825941920280457,159.17095947265625,64.7148208618164,25.99285316467285,21.132080078125,18.473548889160156,11.958353042602539,16.2601375579834,10.933281898498535,12.748476028442383,10.415059089660645,11.213205337524414,11.409332275390625,10.008580207824707,5090.255280679771,2322.2532695491077
03-01-01-01-01-01-17.wav,-673.9161376953125,88.26980590820312,12.876280784606934,19.37584686279297,11.144216537475586,21.51218605041504,1.7958343029022217,12.66981315612793,2.3426520824432373,-6.4496235847473145,0.0776180699467659,4.393855571746826,2.172722101211548,147.057861328125,78.9239501953125,22.778667449951172,20.461868286132812,14.361125946044922,16.050506591796875,19.90700912475586,7.543174743652344,10.982666015625,18.838560104370117,11.212106704711914,8.757577896118164,8.272067070007324,5121.585648596021,3116.3569350471716
03-01-02-01-01-02-17.wav,-673.7037963867188,75.74703216552734,14.209860801696777,21.928136825561523,9.814886093139648,20.580537796020508,2.128835916519165,11.945294380187988,2.277592420578003,-1.3556761741638184,0.13576553761959076,3.59651780128479,3.598919630050659,149.63626098632812,72.39285278320312,18.56031608581543,22.678876876831055,15.955108642578125,14.047350883483887,19.250228881835938,6.848567485809326,10.0236177444458,12.749771118164062,11.862555503845215,8.981412887573242,7.796728610992432,5396.370707686877,2871.8075560219186
03-01-02-02-02-02-17.wav,-717.30712890625,96.58080291748047,15.095711708068848,27.26313591003418,9.035238265991211,19.812435150146484,6.164378643035889,16.410280227661133,4.601053237915039,-2.992805242538452,0.046501342207193375,5.494257926940918,2.9622910022735596,159.20843505859375,76.75311279296875,22.432111740112305,28.09697151184082,16.143911361694336,11.2291841506958,17.81073760986328,8.111897468566895,10.83779525756836,13.451277732849121,8.094834327697754,9.497689247131348,10.731200218200684,5111.346378270674,2969.227329034567
03-01-03-01-02-01-17.wav,-599.8289184570312,68.44412994384766,-0.6470604538917542,13.374180793762207,4.447273254394531,16.637649536132812,-4.349616050720215,8.97537612915039,-2.1336348056793213,-6.522875785827637,-3.243988275527954,1.3329814672470093,1.970779538154602,164.31460571289062,80.82087707519531,21.209474563598633,26.46697235107422,15.448760986328125,13.413153648376465,18.315326690673828,9.168103218078613,11.858887672424316,13.662166595458984,11.592763900756836,8.286331176757812,7.845235824584961,5879.123227631623,3134.212294673913
03-01-03-02-01-01-17.wav,-517.6829833984375,52.90234375,-0.1550842523574829,12.55624008178711,-1.852178931236267,7.113381385803223,-5.3325605392456055,3.2639522552490234,-5.105544567108154,-1.2411928176879883,-3.653726816177368,-0.7735500335693359,1.94093656539917,158.8730926513672,54.53834533691406,19.493650436401367,16.813644409179688,18.217336654663086,15.040642738342285,18.49895668029785,11.51582145690918,11.778055191040039,6.751066207885742,9.354297637939453,9.036022186279297,6.189417362213135,4816.932657773843,2215.8568171620186
03-01-04-02-01-01-17.wav,-559.6898803710938,71.13435363769531,-1.3370800018310547,5.467798233032227,5.459319591522217,16.00796127319336,1.7743655443191528,7.356003761291504,-2.2258968353271484,-6.662636756896973,-2.2035956382751465,6.336963653564453,6.484667778015137,141.0160369873047,68.79107666015625,20.181039810180664,16.486244201660156,16.909320831298828,13.973808288574219,18.31638526916504,7.660079479217529,8.208576202392578,11.442337989807129,12.252384185791016,9.071795463562012,9.668577194213867,3628.782110054772,2377.8092679697493
03-01-07-02-01-02-17.wav,-567.40234375,55.70893478393555,4.055708408355713,14.375594139099121,0.07416877150535583,12.37181282043457,-0.7693504691123962,2.691988945007324,-4.28122091293335,-0.87667316198349,-2.50162672996521,3.205334186553955,-0.9373788833618164,145.46632385253906,60.391048431396484,22.197444915771484,20.701461791992188,18.708290100097656,16.13774299621582,17.536413192749023,8.896716117858887,11.67369556427002,9.376470565795898,11.482867240905762,7.982188701629639,9.111393928527832,5382.678645312565,2395.3280226652973
03-01-07-01-02-02-17.wav,-636.7628173828125,76.0047378540039,3.0086429119110107,19.40059471130371,4.072628021240234,16.211050033569336,3.231595993041992,15.389885902404785,1.6518774032592773,-4.77553129196167,-0.5635302066802979,6.802076816558838,2.63787579536438,157.5821533203125,70.05526733398438,27.9459171295166,25.164112091064453,17.39907455444336,12.812955856323242,17.034042358398438,7.862866401672363,11.128917694091797,15.043036460876465,9.349349021911621,8.24092960357666,10.827123641967773,5089.4047611369015,2473.273296527181
